User ID,Post ID,Plastic Type,Item Location,Quantity,Starting Price,Industry,User Interaction Type
U32,P75,SPI 4,Matara,114,144,Recycling,view
U40,P75,SPI 4,Matara,114,144,Recycling,view
U41,P75,SPI 4,Matara,114,144,Recycling,view
U57,P75,SPI 4,Matara,114,144,Recycling,bid
U76,P75,SPI 4,Matara,114,144,Recycling,bid
U92,P75,SPI 4,Matara,114,144,Recycling,view
U178,P75,SPI 4,Matara,114,144,Recycling,view
U32,P158,SPI 2,Ratnapura,94,335,Construction,bid
U34,P158,SPI 2,Ratnapura,94,335,Construction,view
U36,P158,SPI 2,Ratnapura,94,335,Construction,bid
U59,P158,SPI 2,Ratnapura,94,335,Construction,bid
U65,P158,SPI 2,Ratnapura,94,335,Construction,view
U80,P158,SPI 2,Ratnapura,94,335,Construction,bid
U103,P158,SPI 2,Ratnapura,94,335,Construction,bid
U105,P158,SPI 2,Ratnapura,94,335,Construction,view
U114,P158,SPI 2,Ratnapura,94,335,Construction,bid
U183,P158,SPI 2,Ratnapura,94,335,Construction,bid
U189,P158,SPI 2,Ratnapura,94,335,Construction,view
U191,P158,SPI 2,Ratnapura,94,335,Construction,view
U193,P158,SPI 2,Ratnapura,94,335,Construction,view
U32,P216,SPI 5,Moratuwa,33,789,Other,view
U43,P216,SPI 5,Moratuwa,33,789,Other,bid
U49,P216,SPI 5,Moratuwa,33,789,Other,view
U71,P216,SPI 5,Moratuwa,33,789,Other,bid
U118,P216,SPI 5,Moratuwa,33,789,Other,bid
U131,P216,SPI 5,Moratuwa,33,789,Other,bid
U132,P216,SPI 5,Moratuwa,33,789,Other,bid
U152,P216,SPI 5,Moratuwa,33,789,Other,bid
U158,P216,SPI 5,Moratuwa,33,789,Other,bid
U183,P216,SPI 5,Moratuwa,33,789,Other,view
U32,P510,SPI 1,Batticaloa,15,683,Manufacturing,bid
U35,P510,SPI 1,Batticaloa,15,683,Manufacturing,bid
U61,P510,SPI 1,Batticaloa,15,683,Manufacturing,bid
U116,P510,SPI 1,Batticaloa,15,683,Manufacturing,view
U123,P510,SPI 1,Batticaloa,15,683,Manufacturing,view
U137,P510,SPI 1,Batticaloa,15,683,Manufacturing,bid
U156,P510,SPI 1,Batticaloa,15,683,Manufacturing,view
U168,P510,SPI 1,Batticaloa,15,683,Manufacturing,bid
U185,P510,SPI 1,Batticaloa,15,683,Manufacturing,view
U32,P574,SPI 3,Colombo,15,913,Recycling,view
U44,P574,SPI 3,Colombo,15,913,Recycling,view
U63,P574,SPI 3,Colombo,15,913,Recycling,view
U66,P574,SPI 3,Colombo,15,913,Recycling,view
U67,P574,SPI 3,Colombo,15,913,Recycling,bid
U71,P574,SPI 3,Colombo,15,913,Recycling,view
U134,P574,SPI 3,Colombo,15,913,Recycling,view
U157,P574,SPI 3,Colombo,15,913,Recycling,view
U32,P533,SPI 1,Trincomalee,199,946,Other,bid
U53,P533,SPI 1,Trincomalee,199,946,Other,view
U79,P533,SPI 1,Trincomalee,199,946,Other,bid
U88,P533,SPI 1,Trincomalee,199,946,Other,bid
U90,P533,SPI 1,Trincomalee,199,946,Other,view
U92,P533,SPI 1,Trincomalee,199,946,Other,bid
U116,P533,SPI 1,Trincomalee,199,946,Other,view
U175,P533,SPI 1,Trincomalee,199,946,Other,bid
U195,P533,SPI 1,Trincomalee,199,946,Other,bid
U32,P243,SPI 5,Gampaha,165,329,Recycling,view
U69,P243,SPI 5,Gampaha,165,329,Recycling,view
U93,P243,SPI 5,Gampaha,165,329,Recycling,bid
U106,P243,SPI 5,Gampaha,165,329,Recycling,bid
U136,P243,SPI 5,Gampaha,165,329,Recycling,bid
U147,P243,SPI 5,Gampaha,165,329,Recycling,bid
U179,P243,SPI 5,Gampaha,165,329,Recycling,view
U195,P243,SPI 5,Gampaha,165,329,Recycling,bid
U33,P387,SPI 1,Trincomalee,137,319,Other,view
U37,P387,SPI 1,Trincomalee,137,319,Other,view
U41,P387,SPI 1,Trincomalee,137,319,Other,view
U53,P387,SPI 1,Trincomalee,137,319,Other,bid
U117,P387,SPI 1,Trincomalee,137,319,Other,view
U143,P387,SPI 1,Trincomalee,137,319,Other,bid
U189,P387,SPI 1,Trincomalee,137,319,Other,view
U33,P470,SPI 6,Moratuwa,89,837,Other,view
U64,P470,SPI 6,Moratuwa,89,837,Other,bid
U67,P470,SPI 6,Moratuwa,89,837,Other,view
U159,P470,SPI 6,Moratuwa,89,837,Other,view
U162,P470,SPI 6,Moratuwa,89,837,Other,view
U193,P470,SPI 6,Moratuwa,89,837,Other,bid
U200,P470,SPI 6,Moratuwa,89,837,Other,bid
U33,P522,SPI 6,Colombo,184,844,Construction,view
U54,P522,SPI 6,Colombo,184,844,Construction,bid
U62,P522,SPI 6,Colombo,184,844,Construction,view
U102,P522,SPI 6,Colombo,184,844,Construction,view
U140,P522,SPI 6,Colombo,184,844,Construction,view
U152,P522,SPI 6,Colombo,184,844,Construction,bid
U153,P522,SPI 6,Colombo,184,844,Construction,bid
U33,P587,SPI 4,Anuradhapura,155,871,Other,view
U54,P587,SPI 4,Anuradhapura,155,871,Other,view
U91,P587,SPI 4,Anuradhapura,155,871,Other,bid
U141,P587,SPI 4,Anuradhapura,155,871,Other,view
U150,P587,SPI 4,Anuradhapura,155,871,Other,view
U154,P587,SPI 4,Anuradhapura,155,871,Other,view
U176,P587,SPI 4,Anuradhapura,155,871,Other,bid
U33,P498,SPI 5,Kandy,165,252,Recycling,view
U76,P498,SPI 5,Kandy,165,252,Recycling,bid
U84,P498,SPI 5,Kandy,165,252,Recycling,bid
U103,P498,SPI 5,Kandy,165,252,Recycling,bid
U116,P498,SPI 5,Kandy,165,252,Recycling,view
U133,P498,SPI 5,Kandy,165,252,Recycling,view
U142,P498,SPI 5,Kandy,165,252,Recycling,view
U191,P498,SPI 5,Kandy,165,252,Recycling,view
U33,P278,SPI 4,Malambe,172,758,Manufacturing,view
U70,P278,SPI 4,Malambe,172,758,Manufacturing,view
U155,P278,SPI 4,Malambe,172,758,Manufacturing,bid
U163,P278,SPI 4,Malambe,172,758,Manufacturing,bid
U187,P278,SPI 4,Malambe,172,758,Manufacturing,view
U199,P278,SPI 4,Malambe,172,758,Manufacturing,bid
U33,P594,SPI 2,Ragama,92,169,Manufacturing,bid
U35,P594,SPI 2,Ragama,92,169,Manufacturing,view
U79,P594,SPI 2,Ragama,92,169,Manufacturing,bid
U121,P594,SPI 2,Ragama,92,169,Manufacturing,view
U135,P594,SPI 2,Ragama,92,169,Manufacturing,bid
U141,P594,SPI 2,Ragama,92,169,Manufacturing,view
U171,P594,SPI 2,Ragama,92,169,Manufacturing,view
U186,P594,SPI 2,Ragama,92,169,Manufacturing,view
U33,P191,SPI 4,Moratuwa,42,971,Recycling,view
U46,P191,SPI 4,Moratuwa,42,971,Recycling,bid
U48,P191,SPI 4,Moratuwa,42,971,Recycling,bid
U72,P191,SPI 4,Moratuwa,42,971,Recycling,bid
U91,P191,SPI 4,Moratuwa,42,971,Recycling,view
U96,P191,SPI 4,Moratuwa,42,971,Recycling,view
U126,P191,SPI 4,Moratuwa,42,971,Recycling,view
U34,P312,SPI 3,Anuradhapura,120,119,Construction,view
U39,P312,SPI 3,Anuradhapura,120,119,Construction,view
U62,P312,SPI 3,Anuradhapura,120,119,Construction,bid
U63,P312,SPI 3,Anuradhapura,120,119,Construction,view
U75,P312,SPI 3,Anuradhapura,120,119,Construction,bid
U84,P312,SPI 3,Anuradhapura,120,119,Construction,view
U90,P312,SPI 3,Anuradhapura,120,119,Construction,view
U164,P312,SPI 3,Anuradhapura,120,119,Construction,view
U183,P312,SPI 3,Anuradhapura,120,119,Construction,bid
U34,P28,SPI 6,Ratnapura,79,333,Manufacturing,bid
U124,P28,SPI 6,Ratnapura,79,333,Manufacturing,bid
U132,P28,SPI 6,Ratnapura,79,333,Manufacturing,bid
U156,P28,SPI 6,Ratnapura,79,333,Manufacturing,bid
U34,P571,SPI 5,Veyangoda,33,254,Recycling,view
U66,P571,SPI 5,Veyangoda,33,254,Recycling,view
U82,P571,SPI 5,Veyangoda,33,254,Recycling,view
U87,P571,SPI 5,Veyangoda,33,254,Recycling,bid
U93,P571,SPI 5,Veyangoda,33,254,Recycling,view
U118,P571,SPI 5,Veyangoda,33,254,Recycling,view
U133,P571,SPI 5,Veyangoda,33,254,Recycling,bid
U134,P571,SPI 5,Veyangoda,33,254,Recycling,view
U142,P571,SPI 5,Veyangoda,33,254,Recycling,view
U143,P571,SPI 5,Veyangoda,33,254,Recycling,bid
U166,P571,SPI 5,Veyangoda,33,254,Recycling,bid
U172,P571,SPI 5,Veyangoda,33,254,Recycling,bid
U34,P511,SPI 5,Kandy,161,373,Other,bid
U55,P511,SPI 5,Kandy,161,373,Other,view
U57,P511,SPI 5,Kandy,161,373,Other,view
U128,P511,SPI 5,Kandy,161,373,Other,bid
U159,P511,SPI 5,Kandy,161,373,Other,view
U181,P511,SPI 5,Kandy,161,373,Other,view
U34,P160,SPI 1,Kandy,10,226,Recycling,view
U68,P160,SPI 1,Kandy,10,226,Recycling,view
U83,P160,SPI 1,Kandy,10,226,Recycling,bid
U98,P160,SPI 1,Kandy,10,226,Recycling,bid
U116,P160,SPI 1,Kandy,10,226,Recycling,view
U126,P160,SPI 1,Kandy,10,226,Recycling,bid
U147,P160,SPI 1,Kandy,10,226,Recycling,bid
U153,P160,SPI 1,Kandy,10,226,Recycling,view
U160,P160,SPI 1,Kandy,10,226,Recycling,bid
U162,P160,SPI 1,Kandy,10,226,Recycling,view
U188,P160,SPI 1,Kandy,10,226,Recycling,view
U34,P61,SPI 3,Kandy,67,372,Construction,bid
U73,P61,SPI 3,Kandy,67,372,Construction,bid
U92,P61,SPI 3,Kandy,67,372,Construction,bid
U101,P61,SPI 3,Kandy,67,372,Construction,view
U107,P61,SPI 3,Kandy,67,372,Construction,view
U112,P61,SPI 3,Kandy,67,372,Construction,view
U113,P61,SPI 3,Kandy,67,372,Construction,view
U156,P61,SPI 3,Kandy,67,372,Construction,bid
U161,P61,SPI 3,Kandy,67,372,Construction,view
U34,P286,SPI 4,Galle,126,396,Construction,view
U38,P286,SPI 4,Galle,126,396,Construction,bid
U55,P286,SPI 4,Galle,126,396,Construction,view
U105,P286,SPI 4,Galle,126,396,Construction,view
U140,P286,SPI 4,Galle,126,396,Construction,view
U163,P286,SPI 4,Galle,126,396,Construction,bid
U199,P286,SPI 4,Galle,126,396,Construction,view
U35,P4,SPI 1,Ratnapura,71,594,Construction,view
U75,P4,SPI 1,Ratnapura,71,594,Construction,bid
U97,P4,SPI 1,Ratnapura,71,594,Construction,bid
U112,P4,SPI 1,Ratnapura,71,594,Construction,view
U131,P4,SPI 1,Ratnapura,71,594,Construction,view
U165,P4,SPI 1,Ratnapura,71,594,Construction,view
U184,P4,SPI 1,Ratnapura,71,594,Construction,view
U187,P4,SPI 1,Ratnapura,71,594,Construction,view
U35,P285,SPI 1,Veyangoda,147,938,Construction,view
U103,P285,SPI 1,Veyangoda,147,938,Construction,view
U181,P285,SPI 1,Veyangoda,147,938,Construction,bid
U194,P285,SPI 1,Veyangoda,147,938,Construction,bid
U199,P285,SPI 1,Veyangoda,147,938,Construction,bid
U35,P349,SPI 5,Gampaha,44,537,Other,view
U39,P349,SPI 5,Gampaha,44,537,Other,view
U44,P349,SPI 5,Gampaha,44,537,Other,view
U45,P349,SPI 5,Gampaha,44,537,Other,view
U51,P349,SPI 5,Gampaha,44,537,Other,view
U68,P349,SPI 5,Gampaha,44,537,Other,view
U72,P349,SPI 5,Gampaha,44,537,Other,view
U98,P349,SPI 5,Gampaha,44,537,Other,view
U110,P349,SPI 5,Gampaha,44,537,Other,view
U123,P349,SPI 5,Gampaha,44,537,Other,view
U137,P349,SPI 5,Gampaha,44,537,Other,view
U142,P349,SPI 5,Gampaha,44,537,Other,view
U153,P349,SPI 5,Gampaha,44,537,Other,view
U156,P349,SPI 5,Gampaha,44,537,Other,bid
U189,P349,SPI 5,Gampaha,44,537,Other,bid
U35,P150,SPI 3,Trincomalee,90,599,Construction,view
U104,P150,SPI 3,Trincomalee,90,599,Construction,view
U124,P150,SPI 3,Trincomalee,90,599,Construction,bid
U171,P150,SPI 3,Trincomalee,90,599,Construction,bid
U194,P150,SPI 3,Trincomalee,90,599,Construction,bid
U36,P262,SPI 2,Colombo,177,366,Manufacturing,view
U61,P262,SPI 2,Colombo,177,366,Manufacturing,bid
U62,P262,SPI 2,Colombo,177,366,Manufacturing,view
U104,P262,SPI 2,Colombo,177,366,Manufacturing,bid
U36,P319,SPI 2,Galle,169,920,Construction,bid
U63,P319,SPI 2,Galle,169,920,Construction,bid
U124,P319,SPI 2,Galle,169,920,Construction,bid
U131,P319,SPI 2,Galle,169,920,Construction,view
U141,P319,SPI 2,Galle,169,920,Construction,view
U160,P319,SPI 2,Galle,169,920,Construction,view
U37,P346,SPI 6,Galle,71,989,Manufacturing,view
U52,P346,SPI 6,Galle,71,989,Manufacturing,view
U112,P346,SPI 6,Galle,71,989,Manufacturing,view
U117,P346,SPI 6,Galle,71,989,Manufacturing,bid
U145,P346,SPI 6,Galle,71,989,Manufacturing,view
U148,P346,SPI 6,Galle,71,989,Manufacturing,bid
U153,P346,SPI 6,Galle,71,989,Manufacturing,bid
U168,P346,SPI 6,Galle,71,989,Manufacturing,bid
U37,P572,SPI 6,Galle,19,815,Construction,view
U51,P572,SPI 6,Galle,19,815,Construction,view
U74,P572,SPI 6,Galle,19,815,Construction,bid
U91,P572,SPI 6,Galle,19,815,Construction,bid
U146,P572,SPI 6,Galle,19,815,Construction,view
U164,P572,SPI 6,Galle,19,815,Construction,view
U165,P572,SPI 6,Galle,19,815,Construction,bid
U188,P572,SPI 6,Galle,19,815,Construction,bid
U37,P54,SPI 2,Malambe,147,755,Manufacturing,bid
U119,P54,SPI 2,Malambe,147,755,Manufacturing,bid
U129,P54,SPI 2,Malambe,147,755,Manufacturing,view
U145,P54,SPI 2,Malambe,147,755,Manufacturing,view
U37,P569,SPI 3,Anuradhapura,62,782,Construction,bid
U65,P569,SPI 3,Anuradhapura,62,782,Construction,bid
U80,P569,SPI 3,Anuradhapura,62,782,Construction,bid
U88,P569,SPI 3,Anuradhapura,62,782,Construction,view
U90,P569,SPI 3,Anuradhapura,62,782,Construction,view
U106,P569,SPI 3,Anuradhapura,62,782,Construction,bid
U149,P569,SPI 3,Anuradhapura,62,782,Construction,view
U153,P569,SPI 3,Anuradhapura,62,782,Construction,view
U165,P569,SPI 3,Anuradhapura,62,782,Construction,view
U190,P569,SPI 3,Anuradhapura,62,782,Construction,view
U37,P198,SPI 6,Matara,109,444,Construction,bid
U53,P198,SPI 6,Matara,109,444,Construction,view
U113,P198,SPI 6,Matara,109,444,Construction,view
U123,P198,SPI 6,Matara,109,444,Construction,bid
U157,P198,SPI 6,Matara,109,444,Construction,bid
U158,P198,SPI 6,Matara,109,444,Construction,view
U160,P198,SPI 6,Matara,109,444,Construction,bid
U37,P56,SPI 1,Trincomalee,10,601,Recycling,bid
U64,P56,SPI 1,Trincomalee,10,601,Recycling,view
U75,P56,SPI 1,Trincomalee,10,601,Recycling,view
U90,P56,SPI 1,Trincomalee,10,601,Recycling,view
U119,P56,SPI 1,Trincomalee,10,601,Recycling,bid
U144,P56,SPI 1,Trincomalee,10,601,Recycling,bid
U150,P56,SPI 1,Trincomalee,10,601,Recycling,view
U153,P56,SPI 1,Trincomalee,10,601,Recycling,view
U154,P56,SPI 1,Trincomalee,10,601,Recycling,bid
U160,P56,SPI 1,Trincomalee,10,601,Recycling,view
U37,P474,SPI 2,Ragama,26,799,Other,bid
U43,P474,SPI 2,Ragama,26,799,Other,bid
U95,P474,SPI 2,Ragama,26,799,Other,view
U99,P474,SPI 2,Ragama,26,799,Other,view
U149,P474,SPI 2,Ragama,26,799,Other,bid
U169,P474,SPI 2,Ragama,26,799,Other,bid
U170,P474,SPI 2,Ragama,26,799,Other,bid
U171,P474,SPI 2,Ragama,26,799,Other,view
U37,P46,SPI 4,Gampaha,161,240,Construction,view
U51,P46,SPI 4,Gampaha,161,240,Construction,bid
U59,P46,SPI 4,Gampaha,161,240,Construction,bid
U78,P46,SPI 4,Gampaha,161,240,Construction,bid
U79,P46,SPI 4,Gampaha,161,240,Construction,bid
U98,P46,SPI 4,Gampaha,161,240,Construction,bid
U116,P46,SPI 4,Gampaha,161,240,Construction,bid
U127,P46,SPI 4,Gampaha,161,240,Construction,bid
U132,P46,SPI 4,Gampaha,161,240,Construction,bid
U136,P46,SPI 4,Gampaha,161,240,Construction,bid
U137,P46,SPI 4,Gampaha,161,240,Construction,bid
U38,P236,SPI 3,Trincomalee,64,156,Manufacturing,view
U55,P236,SPI 3,Trincomalee,64,156,Manufacturing,view
U86,P236,SPI 3,Trincomalee,64,156,Manufacturing,bid
U88,P236,SPI 3,Trincomalee,64,156,Manufacturing,view
U111,P236,SPI 3,Trincomalee,64,156,Manufacturing,view
U141,P236,SPI 3,Trincomalee,64,156,Manufacturing,bid
U151,P236,SPI 3,Trincomalee,64,156,Manufacturing,view
U155,P236,SPI 3,Trincomalee,64,156,Manufacturing,bid
U169,P236,SPI 3,Trincomalee,64,156,Manufacturing,view
U180,P236,SPI 3,Trincomalee,64,156,Manufacturing,bid
U200,P236,SPI 3,Trincomalee,64,156,Manufacturing,view
U38,P407,SPI 2,Galle,109,222,Manufacturing,bid
U40,P407,SPI 2,Galle,109,222,Manufacturing,view
U41,P407,SPI 2,Galle,109,222,Manufacturing,bid
U52,P407,SPI 2,Galle,109,222,Manufacturing,view
U57,P407,SPI 2,Galle,109,222,Manufacturing,view
U92,P407,SPI 2,Galle,109,222,Manufacturing,bid
U103,P407,SPI 2,Galle,109,222,Manufacturing,bid
U110,P407,SPI 2,Galle,109,222,Manufacturing,bid
U116,P407,SPI 2,Galle,109,222,Manufacturing,view
U38,P560,SPI 5,Kandy,24,173,Other,bid
U119,P560,SPI 5,Kandy,24,173,Other,view
U132,P560,SPI 5,Kandy,24,173,Other,bid
U145,P560,SPI 5,Kandy,24,173,Other,bid
U167,P560,SPI 5,Kandy,24,173,Other,bid
U176,P560,SPI 5,Kandy,24,173,Other,view
U193,P560,SPI 5,Kandy,24,173,Other,bid
U39,P235,SPI 1,Udugampola,155,360,Other,bid
U114,P235,SPI 1,Udugampola,155,360,Other,view
U134,P235,SPI 1,Udugampola,155,360,Other,view
U157,P235,SPI 1,Udugampola,155,360,Other,bid
U199,P235,SPI 1,Udugampola,155,360,Other,bid
U39,P5,SPI 5,Gampaha,194,590,Recycling,bid
U48,P5,SPI 5,Gampaha,194,590,Recycling,view
U79,P5,SPI 5,Gampaha,194,590,Recycling,view
U109,P5,SPI 5,Gampaha,194,590,Recycling,bid
U166,P5,SPI 5,Gampaha,194,590,Recycling,bid
U186,P5,SPI 5,Gampaha,194,590,Recycling,view
U39,P529,SPI 5,Ragama,114,726,Manufacturing,view
U42,P529,SPI 5,Ragama,114,726,Manufacturing,bid
U47,P529,SPI 5,Ragama,114,726,Manufacturing,view
U85,P529,SPI 5,Ragama,114,726,Manufacturing,bid
U97,P529,SPI 5,Ragama,114,726,Manufacturing,bid
U133,P529,SPI 5,Ragama,114,726,Manufacturing,view
U186,P529,SPI 5,Ragama,114,726,Manufacturing,bid
U39,P261,SPI 1,Gampaha,115,680,Construction,bid
U44,P261,SPI 1,Gampaha,115,680,Construction,bid
U48,P261,SPI 1,Gampaha,115,680,Construction,bid
U109,P261,SPI 1,Gampaha,115,680,Construction,bid
U112,P261,SPI 1,Gampaha,115,680,Construction,view
U124,P261,SPI 1,Gampaha,115,680,Construction,view
U134,P261,SPI 1,Gampaha,115,680,Construction,view
U171,P261,SPI 1,Gampaha,115,680,Construction,view
U196,P261,SPI 1,Gampaha,115,680,Construction,view
U39,P573,SPI 3,Ragama,39,916,Other,bid
U58,P573,SPI 3,Ragama,39,916,Other,view
U65,P573,SPI 3,Ragama,39,916,Other,bid
U118,P573,SPI 3,Ragama,39,916,Other,bid
U149,P573,SPI 3,Ragama,39,916,Other,view
U157,P573,SPI 3,Ragama,39,916,Other,bid
U169,P573,SPI 3,Ragama,39,916,Other,bid
U175,P573,SPI 3,Ragama,39,916,Other,bid
U200,P573,SPI 3,Ragama,39,916,Other,view
U40,P218,SPI 6,Kandy,115,578,Manufacturing,bid
U99,P218,SPI 6,Kandy,115,578,Manufacturing,bid
U118,P218,SPI 6,Kandy,115,578,Manufacturing,view
U133,P218,SPI 6,Kandy,115,578,Manufacturing,bid
U135,P218,SPI 6,Kandy,115,578,Manufacturing,bid
U136,P218,SPI 6,Kandy,115,578,Manufacturing,view
U141,P218,SPI 6,Kandy,115,578,Manufacturing,view
U151,P218,SPI 6,Kandy,115,578,Manufacturing,bid
U171,P218,SPI 6,Kandy,115,578,Manufacturing,view
U196,P218,SPI 6,Kandy,115,578,Manufacturing,bid
U40,P600,SPI 2,Galle,123,540,Recycling,bid
U53,P600,SPI 2,Galle,123,540,Recycling,view
U80,P600,SPI 2,Galle,123,540,Recycling,bid
U84,P600,SPI 2,Galle,123,540,Recycling,view
U118,P600,SPI 2,Galle,123,540,Recycling,bid
U161,P600,SPI 2,Galle,123,540,Recycling,bid
U164,P600,SPI 2,Galle,123,540,Recycling,bid
U176,P600,SPI 2,Galle,123,540,Recycling,bid
U189,P600,SPI 2,Galle,123,540,Recycling,bid
U197,P600,SPI 2,Galle,123,540,Recycling,view
U40,P209,SPI 2,Trincomalee,192,645,Recycling,bid
U114,P209,SPI 2,Trincomalee,192,645,Recycling,bid
U131,P209,SPI 2,Trincomalee,192,645,Recycling,bid
U137,P209,SPI 2,Trincomalee,192,645,Recycling,view
U158,P209,SPI 2,Trincomalee,192,645,Recycling,bid
U188,P209,SPI 2,Trincomalee,192,645,Recycling,view
U40,P276,SPI 3,Jaffna,193,958,Manufacturing,view
U69,P276,SPI 3,Jaffna,193,958,Manufacturing,view
U83,P276,SPI 3,Jaffna,193,958,Manufacturing,bid
U94,P276,SPI 3,Jaffna,193,958,Manufacturing,bid
U100,P276,SPI 3,Jaffna,193,958,Manufacturing,bid
U107,P276,SPI 3,Jaffna,193,958,Manufacturing,bid
U148,P276,SPI 3,Jaffna,193,958,Manufacturing,bid
U40,P597,SPI 4,Veyangoda,145,559,Manufacturing,view
U81,P597,SPI 4,Veyangoda,145,559,Manufacturing,bid
U108,P597,SPI 4,Veyangoda,145,559,Manufacturing,bid
U111,P597,SPI 4,Veyangoda,145,559,Manufacturing,bid
U158,P597,SPI 4,Veyangoda,145,559,Manufacturing,bid
U41,P402,SPI 5,Trincomalee,161,598,Construction,bid
U43,P402,SPI 5,Trincomalee,161,598,Construction,bid
U46,P402,SPI 5,Trincomalee,161,598,Construction,bid
U51,P402,SPI 5,Trincomalee,161,598,Construction,view
U65,P402,SPI 5,Trincomalee,161,598,Construction,view
U97,P402,SPI 5,Trincomalee,161,598,Construction,bid
U119,P402,SPI 5,Trincomalee,161,598,Construction,bid
U136,P402,SPI 5,Trincomalee,161,598,Construction,view
U146,P402,SPI 5,Trincomalee,161,598,Construction,bid
U165,P402,SPI 5,Trincomalee,161,598,Construction,view
U170,P402,SPI 5,Trincomalee,161,598,Construction,bid
U177,P402,SPI 5,Trincomalee,161,598,Construction,bid
U41,P413,SPI 6,Batticaloa,83,651,Construction,view
U65,P413,SPI 6,Batticaloa,83,651,Construction,bid
U68,P413,SPI 6,Batticaloa,83,651,Construction,bid
U73,P413,SPI 6,Batticaloa,83,651,Construction,view
U111,P413,SPI 6,Batticaloa,83,651,Construction,bid
U175,P413,SPI 6,Batticaloa,83,651,Construction,bid
U193,P413,SPI 6,Batticaloa,83,651,Construction,bid
U41,P273,SPI 6,Ragama,92,879,Manufacturing,view
U127,P273,SPI 6,Ragama,92,879,Manufacturing,view
U168,P273,SPI 6,Ragama,92,879,Manufacturing,view
U200,P273,SPI 6,Ragama,92,879,Manufacturing,bid
U41,P100,SPI 6,Udugampola,77,734,Recycling,bid
U70,P100,SPI 6,Udugampola,77,734,Recycling,bid
U106,P100,SPI 6,Udugampola,77,734,Recycling,bid
U197,P100,SPI 6,Udugampola,77,734,Recycling,view
U41,P206,SPI 6,Matara,186,335,Construction,view
U46,P206,SPI 6,Matara,186,335,Construction,view
U75,P206,SPI 6,Matara,186,335,Construction,view
U102,P206,SPI 6,Matara,186,335,Construction,view
U110,P206,SPI 6,Matara,186,335,Construction,bid
U153,P206,SPI 6,Matara,186,335,Construction,view
U180,P206,SPI 6,Matara,186,335,Construction,bid
U184,P206,SPI 6,Matara,186,335,Construction,view
U41,P438,SPI 2,Galle,177,810,Construction,bid
U48,P438,SPI 2,Galle,177,810,Construction,bid
U58,P438,SPI 2,Galle,177,810,Construction,view
U122,P438,SPI 2,Galle,177,810,Construction,view
U135,P438,SPI 2,Galle,177,810,Construction,view
U195,P438,SPI 2,Galle,177,810,Construction,bid
U42,P588,SPI 5,Anuradhapura,21,427,Recycling,view
U82,P588,SPI 5,Anuradhapura,21,427,Recycling,bid
U88,P588,SPI 5,Anuradhapura,21,427,Recycling,view
U121,P588,SPI 5,Anuradhapura,21,427,Recycling,bid
U123,P588,SPI 5,Anuradhapura,21,427,Recycling,view
U129,P588,SPI 5,Anuradhapura,21,427,Recycling,view
U161,P588,SPI 5,Anuradhapura,21,427,Recycling,view
U42,P9,SPI 6,Moratuwa,92,389,Recycling,view
U46,P9,SPI 6,Moratuwa,92,389,Recycling,view
U49,P9,SPI 6,Moratuwa,92,389,Recycling,view
U67,P9,SPI 6,Moratuwa,92,389,Recycling,bid
U88,P9,SPI 6,Moratuwa,92,389,Recycling,view
U135,P9,SPI 6,Moratuwa,92,389,Recycling,bid
U143,P9,SPI 6,Moratuwa,92,389,Recycling,bid
U149,P9,SPI 6,Moratuwa,92,389,Recycling,view
U159,P9,SPI 6,Moratuwa,92,389,Recycling,bid
U168,P9,SPI 6,Moratuwa,92,389,Recycling,bid
U42,P341,SPI 6,Gampaha,132,413,Manufacturing,bid
U62,P341,SPI 6,Gampaha,132,413,Manufacturing,view
U72,P341,SPI 6,Gampaha,132,413,Manufacturing,bid
U89,P341,SPI 6,Gampaha,132,413,Manufacturing,view
U90,P341,SPI 6,Gampaha,132,413,Manufacturing,bid
U118,P341,SPI 6,Gampaha,132,413,Manufacturing,bid
U120,P341,SPI 6,Gampaha,132,413,Manufacturing,view
U147,P341,SPI 6,Gampaha,132,413,Manufacturing,view
U148,P341,SPI 6,Gampaha,132,413,Manufacturing,bid
U150,P341,SPI 6,Gampaha,132,413,Manufacturing,view
U176,P341,SPI 6,Gampaha,132,413,Manufacturing,view
U184,P341,SPI 6,Gampaha,132,413,Manufacturing,view
U190,P341,SPI 6,Gampaha,132,413,Manufacturing,bid
U42,P331,SPI 4,Moratuwa,138,233,Recycling,view
U63,P331,SPI 4,Moratuwa,138,233,Recycling,view
U97,P331,SPI 4,Moratuwa,138,233,Recycling,bid
U101,P331,SPI 4,Moratuwa,138,233,Recycling,view
U111,P331,SPI 4,Moratuwa,138,233,Recycling,view
U189,P331,SPI 4,Moratuwa,138,233,Recycling,bid
U42,P436,SPI 4,Gampaha,144,255,Other,view
U64,P436,SPI 4,Gampaha,144,255,Other,bid
U77,P436,SPI 4,Gampaha,144,255,Other,view
U126,P436,SPI 4,Gampaha,144,255,Other,bid
U42,P27,SPI 2,Moratuwa,83,521,Recycling,bid
U67,P27,SPI 2,Moratuwa,83,521,Recycling,bid
U139,P27,SPI 2,Moratuwa,83,521,Recycling,view
U182,P27,SPI 2,Moratuwa,83,521,Recycling,view
U43,P247,SPI 6,Galle,164,450,Manufacturing,view
U113,P247,SPI 6,Galle,164,450,Manufacturing,view
U122,P247,SPI 6,Galle,164,450,Manufacturing,view
U129,P247,SPI 6,Galle,164,450,Manufacturing,view
